station_id,station_name,station_address,station_position,station_externalid,url
42293,19046 - PORTE DE PANTIN,3 PLACE DE LA PORTE DE PANTIN - 75019 PARIS,"(48.8890400680668,2.39528946179638)",19046,http://velibs.github.io/data/png/42293.png
42298,15020 - MAIRIE DU 15EME,4 RUE LEON SECHE - 75015 PARIS,"(48.8417096401611,2.29854929401185)",15020,http://velibs.github.io/data/png/42298.png
42348,35011 - D'ORVES (PANTIN),12 RUE HONORE D'ESTIENNE D'ORVES - 93500 PANTIN,"(48.8904846162374,2.40649821383289)",35011,http://velibs.github.io/data/png/42348.png
42395,16024 - KENNEDY RANELAGH,4 RUE RANELAGH DEVANT RER - 75016 PARIS,"(48.852933160467,2.280439719993)",16024,http://velibs.github.io/data/png/42395.png
42397,42013 - BARBES (IVRY),RUE BARBES / AVENUE DE VERDUN - 94200 IVRY SUR SEINE,"(48.8159110964669,2.3682297292435)",42013,http://velibs.github.io/data/png/42397.png
42406,08108 - L'ISLY,10-12 RUE DE L'ISLY - 75008 PARIS,"(48.874823190321,2.3252961178147)",8108,http://velibs.github.io/data/png/42406.png
42410,05004 - SAINT JACQUES VAL DE GRACE,272 RUE SAINT JACQUES - 75005 PARIS,"(48.8418659565261,2.34120202666239)",5004,http://velibs.github.io/data/png/42410.png
42454,14014 - STADE CHARLETY,5 BOULEVARD JOURDAN - 75014 PARIS,"(48.8194013048636,2.34337661053354)",14014,http://velibs.github.io/data/png/42454.png
42444,02002 - MONTORGUEIL ETIENNE MARCEL,32 RUE ETIENNE MARCEL - 75002 PARIS,"(48.8645823774649,2.34628211166702)",2002,http://velibs.github.io/data/png/42444.png
42492,01006 - GRANDE TRUANDERIE,2-4 rue DE LA GRANDE TRUANDERIE 75001 PARIS,"(48.8626318041594,2.34973214483098)",1006,http://velibs.github.io/data/png/42492.png
42530,31009 - DE GAULLE (MONTREUIL),13/15 PLACE DU GENERAL DE GAULLE - 93100 MONTREUIL,"(48.8688123638694,2.43297479522392)",31009,http://velibs.github.io/data/png/42530.png
42523,15104 - HÔPITAL GEORGES POMPIDOU (PROP 2),FACE 66 - 70 RUE LEBLANC - 75015 PARIS,"(48.8376790033084,2.27573060931238)",15104,http://velibs.github.io/data/png/42523.png
42547,19020 - MANIN HAUTPOUL,4-6 RUE GOUBET - 75019 PARIS,"(48.8846620656053,2.39020968744529)",19020,http://velibs.github.io/data/png/42547.png
42593,19102 - BELLEVILLE RAMPAL,4 RUE DE RAMPAL - 75019 PARIS,"(48.8731526238582,2.37985561062796)",19102,http://velibs.github.io/data/png/42593.png
42603,42002 - GARE (IVRY),VIS-A-VIS DU 17 RUE DE LA GARE - 94200 IVRY SUR SEINE,"(48.8149264672463,2.39200163582493)",42002,http://velibs.github.io/data/png/42603.png
42641,18105 - BELIARD POISSONNIERS,157 BIS-159 RUE DES POISSONNIERS - 75018 PARIS,"(48.897406787872,2.35252665935551)",18105,http://velibs.github.io/data/png/42641.png
42633,20024 - GAMBETTA - PÈRE LACHAISE,11 RUE MALTE BRUN - 75020 PARIS,"(48.8642956961659,2.39822866728204)",20024,http://velibs.github.io/data/png/42633.png
42652,31007 - PARIS 1 (MONTREUIL),56 RUE DE PARIS - 93100 MONTREUIL,"(48.8574777899961,2.43256978184652)",31007,http://velibs.github.io/data/png/42652.png
4038575,16020 - PORTE DE PASSY,1 PLACE DE LA PORTE DE PASSY - 75016 PARIS,"(48.8573821279933,2.264277072081)",16020,http://velibs.github.io/data/png/40385.png
42688,04011 - PLACE DU BATAILLON FRANCAIS DE L'ONU,FACE 18 RUE DE L'HOTEL DE VILLE - 75004 PARIS,"(48.8538141453159,2.35709265436395)",4011,http://velibs.github.io/data/png/42688.png
42702,19103 - MANIN CARRIERES,139 RUE MANIN - 75019 PARIS,"(48.8847708580339,2.39209311990105)",19103,http://velibs.github.io/data/png/42702.png
42717,13041 - PORTE D'IVRY,4 AVENUE D'IVRY - 75013 PARIS,"(48.8219624410174,2.36852869997212)",13041,http://velibs.github.io/data/png/42717.png
42719,04019 - BEAUBOURG SAINT MERRY,4 RUE DU CLOITRE SAINT MERRI - 75004 PARIS,"(48.8588289881925,2.35189147061665)",4019,http://velibs.github.io/data/png/42719.png
42716,08010 - LIEGE,22 RUE DE LIEGE - 75008 PARIS,"(48.8795811656381,2.32642735247481)",8010,http://velibs.github.io/data/png/42716.png
42736,06002 - SAINT PÈRES,1 RUE SAINT BENOIT - 75006 PARIS,"(48.8554999843907,2.33344522003119)",6002,http://velibs.github.io/data/png/42736.png
42738,01013 - SAINT HONORE,186 RUE SAINT HONORE - 75001 PARIS,"(48.862430234764,2.33852013115178)",1013,http://velibs.github.io/data/png/42738.png
42737,19036 - HOPITAL ROBERT DEBRE,AV DE LA PTE DU PRES SAINT GERVAIS / ANGLE BD D'ALGERIE - 75019 PARIS,"(48.8799304155284,2.40095050201489)",19036,http://velibs.github.io/data/png/42737.png
42764,07017 - LA TOUR MAUBOURG,1 AVENUE DE LA MOTTE PICQUET - 75007 PARIS,"(48.8572764982962,2.31025792753499)",7017,http://velibs.github.io/data/png/42764.png
42784,10026 - CHATEAU LANDON,2 RUE DE CHATEAU LANDON - 75010 PARIS,"(48.879305,2.362424)",10026,http://velibs.github.io/data/png/42784.png
42760,17003 - JACQUES KELLNER,4-6 RUE JACQUES KELLNER - 75017 PARIS,"(48.8958094858029,2.32789740916414)",17003,http://velibs.github.io/data/png/42760.png
42781,15002 - BOURDELLE,26 AVENUE DU MAINE - 75015 PARIS,"(48.8430853174659,2.32026394678474)",15002,http://velibs.github.io/data/png/42781.png
42815,05023 - PLACE JUSSIEU,13 RUE JUSSIEU - 75005 PARIS,"(48.8456168785096,2.35574549999879)",5023,http://velibs.github.io/data/png/42815.png
42823,21202 - BARBES (MONTROUGE),16 RUE BARBES - 92120 MONTROUGE,"(48.8172449116699,2.32750599924383)",21202,http://velibs.github.io/data/png/42823.png
42861,14003 - RASPAIL SCHOELCHER,2 RUE VICTOR SCHOELCHER - 75014 PARIS,"(48.8368508158421,2.33130360086039)",14003,http://velibs.github.io/data/png/42861.png
42887,14015 - CITE UNIVERSITAIRE,FACE 15 BOULEVARD JOURDAN - 75014 PARIS,"(48.8201501077581,2.33992642818773)",14015,http://velibs.github.io/data/png/42887.png
42901,05105 - GEOFFROY SAINT HILAIRE,8 RUE GEOFFROY SAINT HILAIRE - 75005 PARIS,"(48.8390782642497,2.35687734066973)",5105,http://velibs.github.io/data/png/42901.png
42900,07019 - ECOLE MILITAIRE,85 AVENUE BOSQUET - 75007 PARIS,"(48.8549511680067,2.30547863419572)",7019,http://velibs.github.io/data/png/42900.png
42924,09111 - LA FAYETTE PROVENCE,28 RUE DE LA VICTOIRE - 75009 PARIS,"(48.8751437349467,2.33811850514438)",9111,http://velibs.github.io/data/png/42924.png
42923,22402 - JAURES (MALAKOFF),10 AVENUE JEAN JAURES - 92240 MALAKOFF,"(48.8214600797734,2.30289945996593)",22402,http://velibs.github.io/data/png/42923.png
42929,17109 - BOIS LE PRÊTRE,22 BD DE BOIS LE PRETRE - 75017 PARIS,"(48.8995382830581,2.32013366143527)",17109,http://velibs.github.io/data/png/42929.png
42949,06104 - HERSCHEL,7 RUE HERSCHEL - 75006 PARIS,"(48.8433642427731,2.33780343096904)",6104,http://velibs.github.io/data/png/42949.png
42931,11018 - SAINT MAUR AVENUE DE LA REPUBLIQUE,87 RUE DE SAINT MAUR - 75011 PARIS,"(48.8642116747038,2.37825584151286)",11018,http://velibs.github.io/data/png/42931.png
42947,09023 - ITALIENS LAFFITE,1 RUE LAFFITE - 75009 PARIS,"(48.8718157373963,2.33720154784508)",9023,http://velibs.github.io/data/png/42947.png
43010,14114 - PLACE DE CATALOGNE,4 RUE ALAIN - 75014 PARIS,"(48.8372933093611,2.31748293063912)",14114,http://velibs.github.io/data/png/43010.png
42994,13054 - PAU CASALS,1 RUE PAU CASALS - 75013 PARIS,"(48.831244968449,2.3772632368774)",13054,http://velibs.github.io/data/png/42994.png
43027,11022 - LEON BLUM ROQUETTE,142 RUE DE LA ROQUETTE - 75011 PARIS,"(48.8580019060234,2.38179770265078)",11022,http://velibs.github.io/data/png/43027.png
43085,06032 - RENNES SABOT,7 RUE DU SABOT - 75006 PARIS,"(48.8525574216674,2.33164772290665)",6032,http://velibs.github.io/data/png/43085.png
43129,06009 - GUYNEMER LUXEMBOURG,26 RUE GUYNEMER - 75006 PARIS,"(48.8467209825734,2.33239459292958)",6009,http://velibs.github.io/data/png/43129.png
43156,06004 - REGARD,19 RUE DU REGARD - 75006 PARIS,"(48.8475178294419,2.32697330558684)",6004,http://velibs.github.io/data/png/43156.png
43158,13006 - SAINT MARCEL JEANNE D'ARC,02 RUE DUMERIL - 75013 PARIS,"(48.8381516080866,2.3571084495564)",13006,http://velibs.github.io/data/png/43158.png
43170,06017 - SENAT CONDE,34 RUE CONDE - 75006 PARIS,"(48.8495800021863,2.33784843717954)",6017,http://velibs.github.io/data/png/43170.png
43175,04005 - SULLY MORLAND,2 QUAI DES CELESTINS - 75004 PARIS,"(48.8512714820934,2.36243021298228)",4005,http://velibs.github.io/data/png/43175.png
43178,12114 - PORTE DE SAINT MANDE,33 AVENUE COURTELINE - 75012 PARIS,"(48.8439490640318,2.41508139483442)",12114,http://velibs.github.io/data/png/43178.png
43186,21206 - PERI (MONTROUGE),35/37 RUE GABRIEL PERI - 92120 MONTROUGE,"(48.8182337326032,2.32088453254631)",21206,http://velibs.github.io/data/png/43186.png
43221,21002 - DENFERT ROCHEREAU (BOULOGNE-BILLANCOURT),PLACE DENFERT ROCHEREAU - 92100 BOULOGNE BILLANCOURT,"(48.8431766558771,2.24621423158067)",21002,http://velibs.github.io/data/png/43221.png
43181,34006 - MICHELET (SAINT OUEN),92 AVENUE MICHELET - 93400 SAINT OUEN,"(48.906304806068,2.34396901704276)",34006,http://velibs.github.io/data/png/43181.png
43188,02006 - PLACE DES VICTOIRES,2 RUE D'ABOUKIR - 75002 PARIS,"(48.8660026325651,2.3419204119623)",2006,http://velibs.github.io/data/png/43188.png
43233,16035 - HYPPODROME D AUTEUIL,ALLEE DES FORTIFICATIONS - 75016 PARIS,"(48.848892820997,2.25765156147489)",16035,http://velibs.github.io/data/png/43233.png
43229,12001 - BASTILLE,48 BOULEVARD DE LA BASTILLE - 75012 PARIS,"(48.8513111874097,2.36925048358084)",12001,http://velibs.github.io/data/png/43229.png
43234,08053 - FRIEDLAND,PLACE GEORGES GUILLAUMIN - 75008 PARIS,"(48.8747502039566,2.30177143532599)",8053,http://velibs.github.io/data/png/43234.png
43237,09015 - LAMARTINE,43 RUE LAMARTINE - 75009 PARIS,"(48.8766221203731,2.33979989931612)",9015,http://velibs.github.io/data/png/43237.png
43251,42701 - GIDE (LE KREMLIN BICETRE),FACE 50 AVENUE CHARLES GIDE - 94270 LE KREMELIN BICETRE,"(48.80721112325,2.35385267286824)",42701,http://velibs.github.io/data/png/43251.png
43254,10018 - ALBAN SATRAGNE,110-112 RUE FAUBOURG SAINT DENIS - 75010 PARIS,"(48.8753849055811,2.35609401864229)",10018,http://velibs.github.io/data/png/43254.png
43255,09018 - PLACE PIGALLE,05 RUE DUPERRE - 75009 PARIS,"(48.8820702270344,2.33667963144424)",9018,http://velibs.github.io/data/png/43255.png
43278,15032 - LOURMEL,112 AVE FELIX FAURE - 75015 PARIS,"(48.8387344082747,2.28175554013876)",15032,http://velibs.github.io/data/png/43278.png
43282,21112 - DEBUSSY (CLICHY),31/35 AVENUE CLAUDE DEBUSSY - 92110 CLICHY,"(48.9104291257233,2.3117681757748)",21112,http://velibs.github.io/data/png/43282.png
43322,18102 - RUE DE LA CHAPELLE,69 BIS RUE DE LA CHAPELLE - 75018 PARIS,"(48.8964828318972,2.35884552523345)",18102,http://velibs.github.io/data/png/43322.png
34070970,12127 - TREMBLAY - INSEP,"11, avenue du Temblay - 75012 PARIS","(48.83397,2.45482)",12127,http://velibs.github.io/data/png/34070.png
43343,20020 - PYRENEES RENOUVIER,183 RUE DES PYRENEES - 75020 PARIS,"(48.8609593322922,2.40042185204211)",20020,http://velibs.github.io/data/png/43343.png
43390,09102 - PLACE D'ESTIENNE D'ORVES,2 RUE DE LONDRES - 75009 PARIS,"(48.8767324989372,2.33048422584945)",9102,http://velibs.github.io/data/png/43390.png
43372,10033 - LARIBOISIERE,15 RUE SAINT VINCENT DE PAUL - 75010 PARIS,"(48.8809557416478,2.35243051483852)",10033,http://velibs.github.io/data/png/43372.png
43379,18048 - PORTE DE LA CHAPELLE,29 BOULEVARD NEY - 75018 PARIS,"(48.8983850226507,2.36087734922712)",18048,http://velibs.github.io/data/png/43379.png
43395,01024 - LOUVRE COQ HERON,20 RUE COQUILLIERE - 75001 PARIS,"(48.8637728320262,2.34270756197831)",1024,http://velibs.github.io/data/png/43395.png
43397,17111 - LEMERCIER,109 RUE LEMERCIER - 75017 PARIS,"(48.890020496141,2.3175909298999)",17111,http://velibs.github.io/data/png/43397.png
43403,02013 - RICHELIEU DROUOT,20 RUE FAVART - 75002 PARIS,"(48.871446353921,2.33829010585079)",2013,http://velibs.github.io/data/png/43403.png
43487,18045 - GANNERON,2 RUE PIERRE GINIER - 75018 PARIS,"(48.886627148561,2.32629368931643)",18045,http://velibs.github.io/data/png/43487.png
43484,28001 - WALLACE (PUTEAUX),FACE AU 4 BOULEVARD RICHARD WALLACE - 92800 PUTEAUX,"(48.8787068534676,2.24197549369391)",28001,http://velibs.github.io/data/png/43484.png
43544,22401 - DE GAULLE (MALAKOFF),BOULEVARD CHARLES DE GAULLE (STATION DE METRO) - 92240 MALAKOFF,"(48.822528306004,2.29863165411972)",22401,http://velibs.github.io/data/png/43544.png
43535,18039 - EOLE,41 RUE D'AUBERVILLIERS - 75018 PARIS,"(48.8870212034388,2.36688624824086)",18039,http://velibs.github.io/data/png/43535.png
43550,41601 - GENERAL DE GAULLE (SAINT MANDE),86 AVENUE DU GENERAL DE GAULLE - 94160 SAINT MANDE,"(48.8390304317692,2.41741043540351)",41601,http://velibs.github.io/data/png/43550.png
43563,33011 - FAURE (AUBERVILLIERS),FACE 172-174 BOULEVARD FELIX FAURE - 93300 AUBERVILLIERS,"(48.9113936890419,2.37528131997492)",33011,http://velibs.github.io/data/png/43563.png
43558,21308 - LASSERRE (ISSY LES MOULINEAUX),FACE AU 27 RUE LASSERRE - 92130 ISSY LES MOULINEAUX,"(48.8212923769562,2.27331369351806)",21308,http://velibs.github.io/data/png/43558.png
43557,18112 - HÔPITAL BICHAT,2 RUE ARTHUR RANC - 75018 PARIS,"(48.8980143432137,2.33365337616283)",18112,http://velibs.github.io/data/png/43557.png
43623,19015 - THIONVILLE,24 RUE DE THIONVILLE - 75019 PARIS,"(48.8891549175744,2.38337541728036)",19015,http://velibs.github.io/data/png/43623.png
43591,08044 - VAN DYCK,2 RUE ALFRED DE VIGNY - 75008 PARIS,"(48.8783613836142,2.30525444822057)",8044,http://velibs.github.io/data/png/43591.png
43595,14124 - PORTE D'ARCUEIL,AVENUE DAVID WEIL - 75014 PARIS,"(48.8211117704922,2.33378529042961)",14124,http://velibs.github.io/data/png/43595.png
43606,06012 - SAINT GERMAIN COPEAU,141 BD SAINT GERMAIN - 75006 PARIS,"(48.8533052775947,2.3344654618827)",6012,http://velibs.github.io/data/png/43606.png
43653,22407 - BARBUSSE (MALAKOFF),ROND POINT HENRI BARBUSSE - 92240 MALAKOFF,"(48.8146796588863,2.28740045741175)",22407,http://velibs.github.io/data/png/43653.png
43668,05020 - PONT DE SULLY RIVE GAUCHE,03 RUE DES FOSSES SAINT BERNARD - 75005 PARIS,"(48.8491596891678,2.35614032747538)",5020,http://velibs.github.io/data/png/43668.png
43683,06108 - SAINT ROMAIN CHERCHE MIDI,20 RUE SAINT ROMAIN - 75006 PARIS,"(48.8470300806263,2.32128942100679)",6108,http://velibs.github.io/data/png/43683.png
43698,17045 - PLACE DES TERNES - 5,5 PLACE DES TERNES - 75017 PARIS,"(48.8784103864828,2.29783106471363)",17045,http://velibs.github.io/data/png/43698.png
43710,13011 - COMPO FORMIO,112 BD DE L'HOPITAL - 75013 PARIS,"(48.8354057129538,2.35821834503044)",13011,http://velibs.github.io/data/png/43710.png
43725,14008 - MOUTON DUVERNET,5 RUE MOUTON DUVERNET - 75014 PARIS,"(48.8315066756746,2.32931936321666)",14008,http://velibs.github.io/data/png/43725.png
43736,04013 - FRANCS BOURGEOIS,50 RUE VIEILLE DU TEMPLE - 75004 PARIS,"(48.8585107129922,2.35863357911747)",4013,http://velibs.github.io/data/png/43736.png
43714,10016 - VILLEMIN,29 RUE DES RECOLLETS - 75010 PARIS,"(48.8750346558839,2.35980123859793)",10016,http://velibs.github.io/data/png/43714.png
43739,31012 - CARNOT (MONTREUIL),35/37 RUE CARNOT - 93100 MONTREUIL,"(48.8558103110105,2.44152044244532)",31012,http://velibs.github.io/data/png/43739.png
43750,06016 - DANTON,11 RUE DANTON - 75006 PARIS,"(48.8523930093114,2.34144252246847)",6016,http://velibs.github.io/data/png/43750.png
43758,20048 - BAGNOLET,110 RUE DE BAGNOLET - 75020 PARIS,"(48.8597776444599,2.40344426132457)",20048,http://velibs.github.io/data/png/43758.png
43761,14026 - PLANTES MOULIN VERT,23 RUE DES PLANTES - 75014 PARIS,"(48.8301471957921,2.32331344598022)",14026,http://velibs.github.io/data/png/43761.png
43771,16040 - EXELMANS,73 BIS BOULEVARD EXELMANS - 75016 PARIS,"(48.8431044947352,2.25982139174208)",16040,http://velibs.github.io/data/png/43771.png
43780,08037 - MALSHERBES MONCEAU,75 RUE DE MONCEAU - 75008 PARIS,"(48.8796064571805,2.31455352418705)",8037,http://velibs.github.io/data/png/43780.png
40771,02005 - MONTORGUEIL RUE MONTMARTRE VERSION 2,46 RUE DE MONTMARTRE - 75002 PARIS,"(48.8650219458101,2.34506844014476)",2005,http://velibs.github.io/data/png/40771.png
40795,10040 - BELLEVILLE,8 BOULEVARD DE LA VILETTE - 75010 PARIS,"(48.87277815649,2.37634839464598)",10040,http://velibs.github.io/data/png/40795.png
40842,13050 - QUAI PANHARD ET LEVASSOR,23 QUAI PANHARD ET LEVASSOR - 75013 PARIS,"(48.8283698938096,2.38444035460465)",13050,http://velibs.github.io/data/png/40842.png
40873,08025 - MIROMESNIL,39 RUE DE MIROMESNIL - 75008 PARIS,"(48.8737604721401,2.31587630834637)",8025,http://velibs.github.io/data/png/40873.png
40956,00905 - CONCORDE/BERGES DE SEINE (STATION MOBILE),QUAI D'ORSAY - CONCORDE - 75007 PARIS,"(48.86314,2.31669)",905,http://velibs.github.io/data/png/40956.png
41225,07001 - DUROC,63 BOULEVARD DES INVALIDES - 75007 PARIS,"(48.8477698568288,2.31618388672946)",7001,http://velibs.github.io/data/png/41225.png
41228,15039 - CHARLES VALLIN,133 RUE DE L'ABBE GROULT - 75015 PARIS,"(48.8360583938563,2.30186596838429)",15039,http://velibs.github.io/data/png/41228.png
41213,17108 - BESSIERES,102 BOULEVARD BESSIERES - 75017 PARIS,"(48.8961812679083,2.31802067935836)",17108,http://velibs.github.io/data/png/41213.png
41231,06001 - INSTITUT,5 QUAI MALAQAIS - 75006 PARIS,"(48.8576156785647,2.33583135303774)",6001,http://velibs.github.io/data/png/41231.png
41248,09002 - MAUBEUGE CONDORCET,19 RUE D'ABBEVILLE - 75009 PARIS,"(48.8792233706285,2.34914749353609)",9002,http://velibs.github.io/data/png/41248.png
41241,18111 - FELIZ ZIEM,2 RUE FELIX ZIEM - 75018 PARIS,"(48.8894963048682,2.3333936588044)",18111,http://velibs.github.io/data/png/41241.png
41286,35008 - LOLIVE 2 (PANTIN),132 RUE JEAN LOLIVE - 93500 PANTIN,"(48.8927196663313,2.41252957147218)",35008,http://velibs.github.io/data/png/41286.png
41305,17009 - BODIN AVENUE DE CLICHY,2 RUE PAUL BODIN - 75017 PARIS,"(48.8926339214324,2.31731325811074)",17009,http://velibs.github.io/data/png/41305.png
41321,05031 - LACEPEDE,2 RUE LACEPEDE - 75005 PARIS,"(48.8436748454376,2.35461598268321)",5031,http://velibs.github.io/data/png/41321.png
41459,08029 - PLACE DU CANADA,1 AVENUE FRANKLIN ROOSEVELT - 75008 PARIS,"(48.8653462693627,2.31019378796476)",8029,http://velibs.github.io/data/png/41459.png
41465,03003 - TURENNE BRETAGNE,4 RUE DES FILLES DU CALVAIRE - 75003 PARIS,"(48.8621322349716,2.36495138689375)",3003,http://velibs.github.io/data/png/41465.png
41466,13046 - OUDINE PATAY,10 RUE EUGENE OUDINE - 75013 PARIS,"(48.8257129035196,2.37504430009485)",13046,http://velibs.github.io/data/png/41466.png
41497,19031 - MANIN CRIMEE,8 RUE MANIN - 75019 PARIS,"(48.8830298392804,2.38634884002286)",19031,http://velibs.github.io/data/png/41497.png
41542,17028 - PORTE DE COURCELLE,34 BOULEVARD DE REIMS - 75017 PARIS,"(48.888800020649,2.29631993184172)",17028,http://velibs.github.io/data/png/41542.png
41529,12113 - CARDINAL LAVIGERIE,4 PLACE DU CARDINAL LAVIGERIE - 75012 PARIS,"(48.8329341936998,2.40263674939916)",12113,http://velibs.github.io/data/png/41529.png
41656,01016 - OPERA PYRAMIDES,27 RUE THERESE - 75001 PARIS,"(48.8664835145089,2.33443342122379)",1016,http://velibs.github.io/data/png/41656.png
41693,01026 - COLONEL DRIANT,PLACE DU LIEUTENANT HENRI KARCHER - 75001 PARIS,"(48.8634305019412,2.34016976701762)",1026,http://velibs.github.io/data/png/41693.png
41764,35012 - CANDALE (PANTIN),FACE AU 12 RUE CANDALE - 93500 PANTIN,"(48.8894858401957,2.41430751511129)",35012,http://velibs.github.io/data/png/41764.png
41791,09026 - BRUYERE PIGALLE,28 RUE J.B.PIGALLE - 75009 PARIS,"(48.8793982644772,2.33370917333728)",9026,http://velibs.github.io/data/png/41791.png
41808,18034 - LEIBNITZ,50 RUE LEIBNITZ - 75018 PARIS,"(48.896328348516,2.33339042383468)",18034,http://velibs.github.io/data/png/41808.png
41816,05019 - POISSY,8-10 RUE DE POISSY - 75005 PARIS,"(48.8496904113704,2.35297018360202)",5019,http://velibs.github.io/data/png/41816.png
41819,09022 - LAFITTE ROSSINI,19 RUE ROSSINI - 75009 PARIS,"(48.8733462751051,2.33798086770167)",9022,http://velibs.github.io/data/png/41819.png
41859,20036 - MENILMONTANT - PELLEPORT,164 RUE DE MENILMONTANT - 75020 PARIS,"(48.8706826338446,2.39895960233165)",20036,http://velibs.github.io/data/png/41859.png
41854,15038 - PLACE ADOLPHE CHERIOUX,18 PLACE ADOLPHE CHERIOUX - 75015 PARIS,"(48.8396350805619,2.30065445929164)",15038,http://velibs.github.io/data/png/41854.png
41823,16130 - BOIS DE BOULOGNE / PORTE DE LA MUETTE 2,AVENUE LOUIS BARTHOU / PLACE DE LA COLOMBIE - 75016 PARIS,"(48.863757931035,2.26750468357477)",16130,http://velibs.github.io/data/png/41823.png
41866,09035 - PLACE DE BUDAPEST,38 RUE DE LONDRES - 75009 PARIS,"(48.8777532340006,2.32733929071423)",9035,http://velibs.github.io/data/png/41866.png
41825,43009 - MURS DU PARC (VINCENNES),AVENUE DES MURS DU PARC - 94300 VINCENNES,"(48.846961260175,2.45223739659609)",43009,http://velibs.github.io/data/png/41825.png
41870,05021 - JUSSIEU,41 RUE JUSSIEU - 75005 PARIS,"(48.8471846411502,2.35339837968935)",5021,http://velibs.github.io/data/png/41870.png
41879,17012 - MAIRIE DU 17EME,FACE 16 RUE DES BATIGNOLLES - 75017 PARIS,"(48.8841012931631,2.32220602534734)",17012,http://velibs.github.io/data/png/41879.png
41895,21003 - JAURES 1 (BOULOGNE-BILLANCOURT),2 BOULEVARD JEAN JAURES -  92100 BOULOGNE-BILLANCOURT,"(48.8456381388333,2.23701147134366)",21003,http://velibs.github.io/data/png/41895.png
41916,17043 - PLACE GENERAL KOENIG,10 RUE BELIDOR - 75017 PARIS,"(48.8802336276132,2.28538067947359)",17043,http://velibs.github.io/data/png/41916.png
41927,14037 - JEAN MOULIN,56 AVENUE JEAN MOULIN - 75014 PARIS,"(48.8257098170281,2.32184998734424)",14037,http://velibs.github.io/data/png/41927.png
41956,11027 - SAINT AMBROISE PARMENTIER,17 RUE SAINT AMBROISE - 75011 PARIS,"(48.8621350384716,2.37722985857134)",11027,http://velibs.github.io/data/png/41956.png
41967,05107 - PONTOISE,1 RUE DE PONTOISE - 75005 PARIS,"(48.8504580091884,2.35245427549219)",5107,http://velibs.github.io/data/png/41967.png
41971,17040 - TERNES PEREIRE,227 BOULEVARD PEREIRE SUR TPC - 75017 PARIS,"(48.8798132183375,2.28795645234244)",17040,http://velibs.github.io/data/png/41971.png
41983,02015 - OPERA - CAPUCINES,25 RUE LOUIS LE GRAND - 75002 PARIS,"(48.8705089372039,2.33405446193933)",2015,http://velibs.github.io/data/png/41983.png
42039,10161 - GARE DE L'EST,FACE 129 RUE DU FBG SAINT MARTIN - 75010 PARIS,"(48.8756701124814,2.35950993759232)",10161,http://velibs.github.io/data/png/42039.png
42075,05014 - CALVIN,8 RUE JEAN CALVIN - 75005 PARIS,"(48.8416327086177,2.348552018117)",5014,http://velibs.github.io/data/png/42075.png
42207,16023 - RUE DE PASSY,1 RUE DE PASSY - 75016 PARIS,"(48.8583812528973,2.28412901289213)",16023,http://velibs.github.io/data/png/42207.png
42244,05034 - CENSIER,21 RUE CENSIER - 75005 PARIS,"(48.8405086637125,2.35371355203341)",5034,http://velibs.github.io/data/png/42244.png
42274,13024 - BOBILLOT TOLBIAC,81 RUE BOBILLOT - 75013 PARIS,"(48.825525861884,2.35020508497457)",13024,http://velibs.github.io/data/png/42274.png
42289,23009 - FRANCE (LEVALLOIS),18 RUE ANATOLE FRANCE - 92300 LEVALLOIS-PERRET,"(48.8887627777124,2.28813601437951)",23009,http://velibs.github.io/data/png/42289.png
42306,12018 - SAINT MANDE - FAVRE,5 AVENUE SAINT MANDE - 75012 PARIS,"(48.8456092496701,2.39593262720854)",12018,http://velibs.github.io/data/png/42306.png
42354,11046 - VOLTAIRE,8 place de la république - 75011 PARIS,"(48.86681,2.36547)",11046,http://velibs.github.io/data/png/42354.png
42499,16013 - AVENUE HENRI MARTIN,71 AVENUE HENRI MARTIN - 75016 PARIS,"(48.8640767117056,2.27688168700671)",16013,http://velibs.github.io/data/png/42499.png
42498,21208 - CARVES (MONTROUGE),67 RUE CARVES ANGLE AVENUE HENRI GINOUX - 92120 MONTROUGE,"(48.8130809114454,2.31978793668935)",21208,http://velibs.github.io/data/png/42498.png
42512,18047 - ST OUEN LAMARCK,53 AVENUE DE SAINT OUEN - 75018 PARIS,"(48.8910830402956,2.32673569483929)",18047,http://velibs.github.io/data/png/42512.png
42612,04001 - NOTRE DAME,10 RUE D'ARCOLE - 75004 PARIS,"(48.853984144413,2.34938004529103)",4001,http://velibs.github.io/data/png/42612.png
42616,15012 - MADEMOISELLE,76 RUE CAMBRONNE - 75015 PARIS,"(48.8432773300352,2.30230766886348)",15012,http://velibs.github.io/data/png/42616.png
42747,12037 - DAUMESNIL,53 BOULEVARD DE REUILLY - 75012 PARIS,"(48.8394854026542,2.39721237628914)",12037,http://velibs.github.io/data/png/42747.png
42852,18008 - SQUARE LEON,FACE 36 RUE CAVE - 75018 PARIS,"(48.8866670263751,2.35321307162406)",18008,http://velibs.github.io/data/png/42852.png
42879,15126 - RENAN,Avenue ERNEST RENAN / PARC DES EXPOSITIONS - 75015 PARIS,"(48.8311001872726,2.28538759483169)",15126,http://velibs.github.io/data/png/42879.png
42920,16014 - AVENUE D EYLAU,4 AVENUE D'EYLAU - 75016 PARIS,"(48.8635464034458,2.28639449692504)",16014,http://velibs.github.io/data/png/42920.png
